utterance	output
I cannot tell what my top up currently is.	[IN:TOPPING_UP_BY_CARD I cannot tell what my top up currently is.]
How long will it take to urgently transfer something to China?	[IN:TRANSFER_TIMING How long will it take to urgently transfer something to China?]
Can I directly deposit my salary to this account?	[IN:RECEIVING_MONEY Can I directly deposit my salary to this account?]
Why did my transfer not work?	[IN:FAILED_TRANSFER Why did my transfer not work?]
Can I track the card that was just sent to me?	[IN:CARD_ARRIVAL Can I track the card that was just sent to me?]
When will the cash that I put in the ATM be cleared from pending status?	[IN:PENDING_CASH_WITHDRAWAL When will the cash that I put in the ATM be cleared from pending status?]
What do I do after my card expires?	[IN:CARD_ABOUT_TO_EXPIRE What do I do after my card expires?]
What is the procedure to transfer money to my account?	[IN:TRANSFER_INTO_ACCOUNT What is the procedure to transfer money to my account?]
Can I use this card at any ATM?	[IN:ATM_SUPPORT Can I use this card at any ATM?]
Someone might have had access to my card.	[IN:COMPROMISED_CARD Someone might have had access to my card.]
A false direct debit payment is showing in my app	[IN:DIRECT_DEBIT_PAYMENT_NOT_RECOGNISED A false direct debit payment is showing in my app]
Why is my top-up pending?	[IN:PENDING_TOP_UP Why is my top-up pending?]
My Google pay top up isn't working.	[IN:APPLE_PAY_OR_GOOGLE_PAY My Google pay top up isn't working.]
Which ATM's am i able to change my PIN?	[IN:CHANGE_PIN Which ATM's am i able to change my PIN?]
I withdrew money from an ATM today, and now my account is showing a different amount than what I withdrew. I checked the amount the ATM gave me, and it looks like it gave me the wrong amount of money. What is the best thin for me to do to get this fixed?	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED I withdrew money from an ATM today, and now my account is showing a different amount than what I withdrew. I checked the amount the ATM gave me, and it looks like it gave me the wrong amount of money. What is the best thin for me to do to get this fixed?]
app malfunctioning, does not know its me	[IN:UNABLE_TO_VERIFY_IDENTITY app malfunctioning, does not know its me]
What is the daily limit on my card?	[IN:TOP_UP_LIMITS What is the daily limit on my card?]
Is it free for top ups?	[IN:TOP_UP_BY_CARD_CHARGE Is it free for top ups?]
Why won't my transfer to another account work?	[IN:BENEFICIARY_NOT_ALLOWED Why won't my transfer to another account work?]
I tried to use the ATM today but it would not accept my card.	[IN:DECLINED_CASH_WITHDRAWAL I tried to use the ATM today but it would not accept my card.]
Why was i charged for making a withdrawal? After i went grocery shopping i withdrew some money from my account and now there is another charge.	[IN:CASH_WITHDRAWAL_CHARGE Why was i charged for making a withdrawal? After i went grocery shopping i withdrew some money from my account and now there is another charge.]
I see a charge for a direct debit that was not me.	[IN:DIRECT_DEBIT_PAYMENT_NOT_RECOGNISED I see a charge for a direct debit that was not me.]
Why was I charged an extra fee when using an ATM?	[IN:CASH_WITHDRAWAL_CHARGE Why was I charged an extra fee when using an ATM?]
Is it possible to get a physical card?	[IN:ORDER_PHYSICAL_CARD Is it possible to get a physical card?]
Why do I need top-up to be verified?	[IN:VERIFY_TOP_UP Why do I need top-up to be verified?]
How long does it take for money to transfer as my balance hasn't been updated	[IN:BALANCE_NOT_UPDATED_AFTER_BANK_TRANSFER How long does it take for money to transfer as my balance hasn't been updated]
What do I need to do to get my salary through this?	[IN:RECEIVING_MONEY What do I need to do to get my salary through this?]
What happens if the ATM doesn't give the right amount of money?	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED What happens if the ATM doesn't give the right amount of money?]
How does on apply fora refund on an item he ordered? I ordere an item and have not received it yet so i want to cancel it and get a refund	[IN:REQUEST_REFUND How does on apply fora refund on an item he ordered? I ordere an item and have not received it yet so i want to cancel it and get a refund]
Where do I find the auto top up option?	[IN:AUTOMATIC_TOP_UP Where do I find the auto top up option?]
The transfer on my account is not showing up.	[IN:BALANCE_NOT_UPDATED_AFTER_BANK_TRANSFER The transfer on my account is not showing up.]
I bought something on line a and the seller hasn't received the money I sent could you please tell me how long an EU transfer takes?	[IN:PENDING_TRANSFER I bought something on line a and the seller hasn't received the money I sent could you please tell me how long an EU transfer takes?]
If I want to be able to give my daughter a card for my account, would I be allowed to get one for her?	[IN:GETTING_SPARE_CARD If I want to be able to give my daughter a card for my account, would I be allowed to get one for her?]
How soon will I get my card?	[IN:CARD_DELIVERY_ESTIMATE How soon will I get my card?]
Can I use my account before the identity verification is complete?	[IN:WHY_VERIFY_IDENTITY Can I use my account before the identity verification is complete?]
how many transactions can go on a disposable card?	[IN:DISPOSABLE_CARD_LIMITS how many transactions can go on a disposable card?]
I live in Germany. Is that one of the countries you are in? What other countries are you in?	[IN:COUNTRY_SUPPORT I live in Germany. Is that one of the countries you are in? What other countries are you in?]
Why am I seeing a transfer fee on my bank statement?	[IN:TRANSFER_FEE_CHARGED Why am I seeing a transfer fee on my bank statement?]
Is it possible to refund an item?	[IN:REQUEST_REFUND Is it possible to refund an item?]
Why is a transfer I have still pending?	[IN:PENDING_TRANSFER Why is a transfer I have still pending?]
Help!  The app has an ATM withdrawl that I didn't make.	[IN:CASH_WITHDRAWAL_NOT_RECOGNISED Help!  The app has an ATM withdrawl that I didn't make.]
My payment card was declined - could you tell me why?	[IN:DECLINED_CARD_PAYMENT My payment card was declined - could you tell me why?]
Hi, I made a transfer yesterday that I need to reverse.  I need to put the money in a different account.	[IN:CANCEL_TRANSFER Hi, I made a transfer yesterday that I need to reverse.  I need to put the money in a different account.]
Where are the virtual cards?	[IN:GETTING_VIRTUAL_CARD Where are the virtual cards?]
Are the delivery days flexible?  My schedule only allows me to be a available on specific dates.	[IN:CARD_DELIVERY_ESTIMATE Are the delivery days flexible?  My schedule only allows me to be a available on specific dates.]
i tried to transfer cryptocurrency into my account but was denied	[IN:BENEFICIARY_NOT_ALLOWED i tried to transfer cryptocurrency into my account but was denied]
I do not know why I was charged for the $1 transaction.	[IN:EXTRA_CHARGE_ON_STATEMENT I do not know why I was charged for the $1 transaction.]
I tried to transfer money but it didn't go through	[IN:FAILED_TRANSFER I tried to transfer money but it didn't go through]
i tried to withdraw money but was told i didn't have funds	[IN:DECLINED_CASH_WITHDRAWAL i tried to withdraw money but was told i didn't have funds]
I thought it was free to make a withdrawal. So how much does it cost now?	[IN:CASH_WITHDRAWAL_CHARGE I thought it was free to make a withdrawal. So how much does it cost now?]
I've been trying to transfer funds to top-up my card, but the transaction is not going through.  Is there something I'm doing wrong?	[IN:TOP_UP_FAILED I've been trying to transfer funds to top-up my card, but the transaction is not going through.  Is there something I'm doing wrong?]
How many disposable virtual cards can you have?	[IN:DISPOSABLE_CARD_LIMITS How many disposable virtual cards can you have?]
I'm still waiting for my transaction.	[IN:TRANSFER_NOT_RECEIVED_BY_RECIPIENT I'm still waiting for my transaction.]
My identity is unable to be verified.	[IN:UNABLE_TO_VERIFY_IDENTITY My identity is unable to be verified.]
My account isn't showing a transfer I made.	[IN:BALANCE_NOT_UPDATED_AFTER_BANK_TRANSFER My account isn't showing a transfer I made.]
I made a transfer from my UK account a couple of hours ago.  Could you please make sure everything went alright.	[IN:BALANCE_NOT_UPDATED_AFTER_BANK_TRANSFER I made a transfer from my UK account a couple of hours ago.  Could you please make sure everything went alright.]
Do I need to verify my top-up card?	[IN:VERIFY_TOP_UP Do I need to verify my top-up card?]
I see a duplicate payment.	[IN:TRANSACTION_CHARGED_TWICE I see a duplicate payment.]
In my statement, I got a €1 extra fee.	[IN:EXTRA_CHARGE_ON_STATEMENT In my statement, I got a €1 extra fee.]
Why did the ATM give me less money than what I requested?	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED Why did the ATM give me less money than what I requested?]
I need to close my account as soon as possible.	[IN:TERMINATE_ACCOUNT I need to close my account as soon as possible.]
why didnt a transfer to my account process	[IN:BENEFICIARY_NOT_ALLOWED why didnt a transfer to my account process]
Is my account accessible even though my verification of my identity has not passed yet?	[IN:WHY_VERIFY_IDENTITY Is my account accessible even though my verification of my identity has not passed yet?]
is there a foreign currencies charge?	[IN:EXCHANGE_CHARGE is there a foreign currencies charge?]
What was the extra charge for using my card?	[IN:CARD_PAYMENT_FEE_CHARGED What was the extra charge for using my card?]
How much is the charge to top up via credit card?	[IN:TOP_UP_BY_CARD_CHARGE How much is the charge to top up via credit card?]
Not living in same place, need to change details	[IN:EDIT_PERSONAL_DETAILS Not living in same place, need to change details]
I wish to cancel a transfer	[IN:CANCEL_TRANSFER I wish to cancel a transfer]
can usa residents get a card?	[IN:COUNTRY_SUPPORT can usa residents get a card?]
Tell me how to renew my new card?	[IN:ACTIVATE_MY_CARD Tell me how to renew my new card?]
I checked the app and my balance has not been updated for the cash or cheque deposit.	[IN:BALANCE_NOT_UPDATED_AFTER_CHEQUE_OR_CASH_DEPOSIT I checked the app and my balance has not been updated for the cash or cheque deposit.]
How do I verify the top-up card?	[IN:VERIFY_TOP_UP How do I verify the top-up card?]
Why hasn't the money transfer arrived yet?	[IN:TRANSFER_NOT_RECEIVED_BY_RECIPIENT Why hasn't the money transfer arrived yet?]
may I have a Visa and a Mastercard from you.	[IN:VISA_OR_MASTERCARD may I have a Visa and a Mastercard from you.]
Why do I have duplicate transactions for one purchase?	[IN:TRANSACTION_CHARGED_TWICE Why do I have duplicate transactions for one purchase?]
Can someone help me unblock my pin?	[IN:PIN_BLOCKED Can someone help me unblock my pin?]
The app is telling me that I am not me.	[IN:UNABLE_TO_VERIFY_IDENTITY The app is telling me that I am not me.]
Can you please inform me of the restrictions for the disposable cards.	[IN:DISPOSABLE_CARD_LIMITS Can you please inform me of the restrictions for the disposable cards.]
What are my payment options?	[IN:SUPPORTED_CARDS_AND_CURRENCIES What are my payment options?]
If I need to transfer something quick from China, how long does that take?	[IN:TRANSFER_TIMING If I need to transfer something quick from China, how long does that take?]
this verifying the top up is annoying	[IN:VERIFY_TOP_UP this verifying the top up is annoying]
my refund has not hit my account yet	[IN:REFUND_NOT_SHOWING_UP my refund has not hit my account yet]
I tried to make a transfer but it failed. will you tell me why?	[IN:FAILED_TRANSFER I tried to make a transfer but it failed. will you tell me why?]
I couldn't get the money I needed.	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED I couldn't get the money I needed.]
I really need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or try an alternative	[IN:TOP_UP_FAILED I really need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or try an alternative]
