utterance	output
list flights tomorrow from san diego to phoenix	[IN:ATIS_FLIGHT list flights [SL:DEPART_DATE.TODAY_RELATIVE tomorrow] from [SL:FROMLOC.CITY_NAME san diego] to [SL:TOLOC.CITY_NAME phoenix]]
what flights from boston to pittsburgh after 723 pm	[IN:ATIS_FLIGHT what flights from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME pittsburgh] [SL:DEPART_TIME.TIME_RELATIVE after] [SL:DEPART_TIME.TIME 723 pm]]
is there a flight on american airlines going from boston to san francisco on june twenty eighth	[IN:ATIS_FLIGHT is there a flight on [SL:AIRLINE_NAME american airlines] going from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME san francisco] on [SL:DEPART_DATE.MONTH_NAME june] [SL:DEPART_DATE.DAY_NUMBER twenty eighth]]
show me all flights from new york to milwaukee on northwest airlines departing at 720 am	[IN:ATIS_FLIGHT show me all flights from [SL:FROMLOC.CITY_NAME new york] to [SL:TOLOC.CITY_NAME milwaukee] on [SL:AIRLINE_NAME northwest airlines] departing at [SL:DEPART_TIME.TIME 720 am]]
show me flights from san francisco to pittsburgh on a sunday	[IN:ATIS_FLIGHT show me flights from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME pittsburgh] on a [SL:DEPART_DATE.DAY_NAME sunday]]
show me the flights from san diego to san francisco on southwest airlines	[IN:ATIS_FLIGHT show me the flights from [SL:FROMLOC.CITY_NAME san diego] to [SL:TOLOC.CITY_NAME san francisco] on [SL:AIRLINE_NAME southwest airlines]]
please show me again the first class fares from baltimore to dallas	[IN:ATIS_AIRFARE please show me again the [SL:CLASS_TYPE first class] fares from [SL:FROMLOC.CITY_NAME baltimore] to [SL:TOLOC.CITY_NAME dallas]]
i'd like to book a flight from denver to pittsburgh and i'd like to go on eastern airlines	[IN:ATIS_FLIGHT i'd like to book a flight from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME pittsburgh] and i'd like to go on [SL:AIRLINE_NAME eastern airlines]]
do you have flights from st. petersburg to toronto on monday	[IN:ATIS_FLIGHT do you have flights from [SL:FROMLOC.CITY_NAME st. petersburg] to [SL:TOLOC.CITY_NAME toronto] on [SL:DEPART_DATE.DAY_NAME monday]]
what flights from tacoma to orlando on saturday	[IN:ATIS_FLIGHT what flights from [SL:FROMLOC.CITY_NAME tacoma] to [SL:TOLOC.CITY_NAME orlando] on [SL:DEPART_DATE.DAY_NAME saturday]]
now i need a flight from detroit to san diego leaving tuesday evening	[IN:ATIS_FLIGHT now i need a flight from [SL:FROMLOC.CITY_NAME detroit] to [SL:TOLOC.CITY_NAME san diego] leaving [SL:DEPART_DATE.DAY_NAME tuesday] [SL:DEPART_TIME.PERIOD_OF_DAY evening]]
show me return flights from cincinnati to salt lake city nonstop	[IN:ATIS_FLIGHT show me [SL:ROUND_TRIP return] flights from [SL:FROMLOC.CITY_NAME cincinnati] to [SL:TOLOC.CITY_NAME salt lake city] [SL:FLIGHT_STOP nonstop]]
i would like to find flights from minneapolis to long beach after 4 o'clock on monday june fourteenth please	[IN:ATIS_FLIGHT i would like to find flights from [SL:FROMLOC.CITY_NAME minneapolis] to [SL:TOLOC.CITY_NAME long beach] [SL:DEPART_TIME.TIME_RELATIVE after] [SL:DEPART_TIME.TIME 4 o'clock] on [SL:DEPART_DATE.DAY_NAME monday] [SL:DEPART_DATE.MONTH_NAME june] [SL:DEPART_DATE.DAY_NUMBER fourteenth] please]
how many flights does twa have with business class	[IN:ATIS_QUANTITY how many flights does [SL:AIRLINE_CODE twa] have with [SL:CLASS_TYPE business class]]
show me all the flights from montreal to detroit	[IN:ATIS_FLIGHT show me all the flights from [SL:FROMLOC.CITY_NAME montreal] to [SL:TOLOC.CITY_NAME detroit]]
please show me continental flights from san francisco to pittsburgh on friday	[IN:ATIS_FLIGHT please show me [SL:AIRLINE_NAME continental] flights from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME pittsburgh] on [SL:DEPART_DATE.DAY_NAME friday]]
what is the last flight out of pittsburgh to boston in the evening on tuesdays	[IN:ATIS_FLIGHT what is the [SL:FLIGHT_MOD last] flight out of [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME boston] in the [SL:DEPART_TIME.PERIOD_OF_DAY evening] on [SL:DEPART_DATE.DAY_NAME tuesdays]]
what kind of airline is flight ua 281 from boston to denver	[IN:ATIS_AIRLINE what kind of airline is flight [SL:AIRLINE_CODE ua] [SL:FLIGHT_NUMBER 281] from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME denver]]
san francisco to pittsburgh friday	[IN:ATIS_FLIGHT [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME pittsburgh] [SL:DEPART_DATE.DAY_NAME friday]]
what ground transportation is available from the pittsburgh airport to downtown and how much does it cost	[IN:ATIS_GROUND_SERVICE#ATIS_GROUND_FARE what ground transportation is available from the [SL:FROMLOC.AIRPORT_NAME pittsburgh airport] to downtown and how much does it cost]
does any airline have an afternoon flight from boston to oakland	[IN:ATIS_AIRLINE does any airline have an [SL:DEPART_TIME.PERIOD_OF_DAY afternoon] flight from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME oakland]]
what's the lowest round trip fare from bwi to any city	[IN:ATIS_AIRFARE what's the [SL:COST_RELATIVE lowest] [SL:ROUND_TRIP round trip] fare from [SL:FROMLOC.AIRPORT_CODE bwi] to any city]
does the philadelphia airport have a name	[IN:ATIS_AIRPORT does the [SL:AIRPORT_NAME philadelphia airport] have a name]
on november twenty third what flights are available between boston and denver	[IN:ATIS_FLIGHT on [SL:DEPART_DATE.MONTH_NAME november] [SL:DEPART_DATE.DAY_NUMBER twenty third] what flights are available between [SL:FROMLOC.CITY_NAME boston] and [SL:TOLOC.CITY_NAME denver]]
show me the flight classes for delta airlines	[IN:ATIS_FLIGHT show me the flight classes for [SL:AIRLINE_NAME delta airlines]]
show me all the one way fares from tacoma to montreal	[IN:ATIS_AIRFARE show me all the [SL:ROUND_TRIP one way] fares from [SL:FROMLOC.CITY_NAME tacoma] to [SL:TOLOC.CITY_NAME montreal]]
what is sa	[IN:ATIS_ABBREVIATION what is [SL:DAYS_CODE sa]]
please give me the flights from denver to pittsburgh which leave in the morning on july second	[IN:ATIS_FLIGHT please give me the flights from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME pittsburgh] which leave in the [SL:DEPART_TIME.PERIOD_OF_DAY morning] on [SL:DEPART_DATE.MONTH_NAME july] [SL:DEPART_DATE.DAY_NUMBER second]]
what is the earliest flight from philadelphia to dallas first class	[IN:ATIS_FLIGHT what is the [SL:FLIGHT_MOD earliest] flight from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME dallas] [SL:CLASS_TYPE first class]]
show me all flights from baltimore to dallas	[IN:ATIS_FLIGHT show me all flights from [SL:FROMLOC.CITY_NAME baltimore] to [SL:TOLOC.CITY_NAME dallas]]
show flights from denver into san francisco	[IN:ATIS_FLIGHT show flights from [SL:FROMLOC.CITY_NAME denver] into [SL:TOLOC.CITY_NAME san francisco]]
what are the cheapest one way flights from pittsburgh to atlanta	[IN:ATIS_FLIGHT what are the [SL:COST_RELATIVE cheapest] [SL:ROUND_TRIP one way] flights from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME atlanta]]
find me the earliest flight from boston to atlanta on any day of the week	[IN:ATIS_FLIGHT find me the [SL:FLIGHT_MOD earliest] flight from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME atlanta] on any day of the week]
what flights are available from san francisco to pittsburgh on monday morning	[IN:ATIS_FLIGHT what flights are available from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME pittsburgh] on [SL:DEPART_DATE.DAY_NAME monday] [SL:DEPART_TIME.PERIOD_OF_DAY morning]]
list all flights on continental which leave seattle and arrive in chicago departing on sunday after 430 pm	[IN:ATIS_FLIGHT list all flights on [SL:AIRLINE_NAME continental] which leave [SL:FROMLOC.CITY_NAME seattle] and arrive in [SL:TOLOC.CITY_NAME chicago] departing on [SL:DEPART_DATE.DAY_NAME sunday] [SL:DEPART_TIME.TIME_RELATIVE after] [SL:DEPART_TIME.TIME 430 pm]]
what does flight code us mean	[IN:ATIS_FLIGHT what does flight code [SL:AIRLINE_CODE us] mean]
which airlines fly from boston to san francisco	[IN:ATIS_AIRLINE which airlines fly from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME san francisco]]
could you please list all of the classes of flights there are	[IN:ATIS_FLIGHT could you please list all of the classes of flights there are]
please list all of the flights leaving atlanta heading to baltimore after 8 pm wednesday and before 9 am thursday	[IN:ATIS_FLIGHT please list all of the flights leaving [SL:FROMLOC.CITY_NAME atlanta] heading to [SL:TOLOC.CITY_NAME baltimore] after 8 pm wednesday and [SL:DEPART_TIME.TIME_RELATIVE before] [SL:DEPART_TIME.TIME 9 am] [SL:DEPART_DATE.DAY_NAME thursday]]
show me flights from pittsburgh to atlanta on monday afternoon	[IN:ATIS_FLIGHT show me flights from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME atlanta] on [SL:DEPART_DATE.DAY_NAME monday] [SL:DEPART_TIME.PERIOD_OF_DAY afternoon]]
show flights and fare information from pittsburgh connecting through denver to oakland	[IN:ATIS_FLIGHT show flights and fare information from [SL:FROMLOC.CITY_NAME pittsburgh] [SL:CONNECT connecting] through [SL:STOPLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME oakland]]
please list flights between denver and boston	[IN:ATIS_FLIGHT please list flights between [SL:FROMLOC.CITY_NAME denver] and [SL:TOLOC.CITY_NAME boston]]
show me fares from miami to new york	[IN:ATIS_AIRFARE show me fares from [SL:FROMLOC.CITY_NAME miami] to [SL:TOLOC.CITY_NAME new york]]
what flights does delta have between boston and san francisco	[IN:ATIS_FLIGHT what flights does [SL:AIRLINE_NAME delta] have between [SL:FROMLOC.CITY_NAME boston] and [SL:TOLOC.CITY_NAME san francisco]]
what kind of ground transportation is available in denver	[IN:ATIS_GROUND_SERVICE what kind of ground transportation is available in [SL:CITY_NAME denver]]
okay on the following wednesday i'd like to go from memphis to cincinnati as early as possible	[IN:ATIS_FLIGHT okay on the [SL:DEPART_DATE.DATE_RELATIVE following] [SL:DEPART_DATE.DAY_NAME wednesday] i'd like to go from [SL:FROMLOC.CITY_NAME memphis] to [SL:TOLOC.CITY_NAME cincinnati] as early as possible]
i need information on flights for tuesday leaving baltimore for dallas dallas to boston and boston to baltimore	[IN:ATIS_FLIGHT i need information on flights for [SL:DEPART_DATE.DAY_NAME tuesday] leaving [SL:TOLOC.CITY_NAME baltimore] for dallas dallas to [SL:FROMLOC.CITY_NAME boston] and [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME baltimore]]
i need a flight from san francisco to boston that leaves after 8 pm	[IN:ATIS_FLIGHT i need a flight from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME boston] that leaves [SL:DEPART_TIME.TIME_RELATIVE after] [SL:DEPART_TIME.TIME 8 pm]]
does any airline have an early afternoon flight from boston to pittsburgh	[IN:ATIS_AIRLINE does any airline have an early [SL:DEPART_TIME.PERIOD_OF_DAY afternoon] flight from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME pittsburgh]]
please show me fares from denver to san francisco	[IN:ATIS_AIRFARE please show me fares from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME san francisco]]
show me all flights from denver to san francisco	[IN:ATIS_FLIGHT show me all flights from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME san francisco]]
also show me all flights from oakland to denver	[IN:ATIS_FLIGHT also show me all flights from [SL:FROMLOC.CITY_NAME oakland] to [SL:TOLOC.CITY_NAME denver]]
what's the cheapest round trip fare between dallas and baltimore	[IN:ATIS_AIRFARE what's the [SL:COST_RELATIVE cheapest] [SL:ROUND_TRIP round trip] fare between [SL:FROMLOC.CITY_NAME dallas] and [SL:TOLOC.CITY_NAME baltimore]]
i need a flight from atlanta to philadelphia and i'm looking for the cheapest fare	[IN:ATIS_FLIGHT i need a flight from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME philadelphia] and i'm looking for the [SL:COST_RELATIVE cheapest] fare]
give me the flights from denver to baltimore on united airlines	[IN:ATIS_FLIGHT give me the flights from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME baltimore] on [SL:AIRLINE_NAME united airlines]]
i want to leave boston at 838 and arrive in denver at 1110 in the morning	[IN:ATIS_FLIGHT i want to leave [SL:FROMLOC.CITY_NAME boston] at [SL:DEPART_TIME.TIME 838] and arrive in [SL:TOLOC.CITY_NAME denver] at [SL:ARRIVE_TIME.TIME 1110] in the [SL:ARRIVE_TIME.PERIOD_OF_DAY morning]]
what flights leave after 7 pm from philadelphia to boston	[IN:ATIS_FLIGHT what flights leave [SL:DEPART_TIME.TIME_RELATIVE after] [SL:DEPART_TIME.TIME 7 pm] from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME boston]]
show me the flights from dallas to baltimore	[IN:ATIS_FLIGHT show me the flights from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME baltimore]]
show me all the flights from burbank	[IN:ATIS_FLIGHT show me all the flights from [SL:FROMLOC.CITY_NAME burbank]]
from toronto to atlanta in the afternoon	[IN:ATIS_FLIGHT from [SL:FROMLOC.CITY_NAME toronto] to [SL:TOLOC.CITY_NAME atlanta] in the [SL:DEPART_TIME.PERIOD_OF_DAY afternoon]]
show me the latest flight from san francisco to denver	[IN:ATIS_FLIGHT show me the [SL:FLIGHT_MOD latest] flight from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME denver]]
what are all the flights between san francisco and boston	[IN:ATIS_FLIGHT what are all the flights between [SL:FROMLOC.CITY_NAME san francisco] and [SL:TOLOC.CITY_NAME boston]]
i'd like to buy a coach class ticket for a flight from denver to atlanta	[IN:ATIS_AIRFARE i'd like to buy a [SL:CLASS_TYPE coach class] ticket for a flight from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME atlanta]]
show me what fare codes symbols stand for	[IN:ATIS_ABBREVIATION show me what fare codes symbols stand for]
please list the flights from charlotte to long beach arriving after lunch time	[IN:ATIS_FLIGHT please list the flights from [SL:FROMLOC.CITY_NAME charlotte] to [SL:TOLOC.CITY_NAME long beach] arriving [SL:ARRIVE_TIME.TIME_RELATIVE after] [SL:ARRIVE_TIME.PERIOD_OF_DAY lunch time]]
show me all the available flights from baltimore to dallas with economy fares	[IN:ATIS_FLIGHT show me all the available flights from [SL:FROMLOC.CITY_NAME baltimore] to [SL:TOLOC.CITY_NAME dallas] with [SL:ECONOMY economy] fares]
i'd like a round trip ticket from los angeles to tacoma washington	[IN:ATIS_AIRFARE i'd like a [SL:ROUND_TRIP round trip] ticket from [SL:FROMLOC.CITY_NAME los angeles] to [SL:TOLOC.CITY_NAME tacoma] [SL:TOLOC.STATE_NAME washington]]
i want a evening flight from dallas to milwaukee	[IN:ATIS_FLIGHT i want a [SL:DEPART_TIME.PERIOD_OF_DAY evening] flight from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME milwaukee]]
what is the cheapest flight from pittsburgh to atlanta leaving on october fifth	[IN:ATIS_FLIGHT what is the [SL:COST_RELATIVE cheapest] flight from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME atlanta] leaving on [SL:DEPART_DATE.MONTH_NAME october] [SL:DEPART_DATE.DAY_NUMBER fifth]]
what flights are there arriving in chicago after 9 pm on continental	[IN:ATIS_FLIGHT what flights are there arriving in [SL:TOLOC.CITY_NAME chicago] [SL:ARRIVE_TIME.TIME_RELATIVE after] [SL:ARRIVE_TIME.TIME 9 pm] on [SL:AIRLINE_NAME continental]]
all flights and fares from atlanta to dallas round trip after 12 pm less than 1100 dollars	[IN:ATIS_FLIGHT#ATIS_AIRFARE all flights and fares from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME dallas] [SL:ROUND_TRIP round trip] [SL:DEPART_TIME.TIME_RELATIVE after] [SL:DEPART_TIME.TIME 12 pm] [SL:COST_RELATIVE less] than [SL:FARE_AMOUNT 1100 dollars]]
which cities does united airlines service	[IN:ATIS_CITY which cities does [SL:AIRLINE_NAME united airlines] service]
round trip fares from denver to philadelphia under 1000 dollars	[IN:ATIS_AIRFARE [SL:ROUND_TRIP round trip] fares from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME philadelphia] [SL:COST_RELATIVE under] [SL:FARE_AMOUNT 1000 dollars]]
what flights does american airlines fly from philadelphia to dallas	[IN:ATIS_FLIGHT what flights does [SL:AIRLINE_NAME american airlines] fly from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME dallas]]
display all flights from toronto to san diego on us air stopping over in denver	[IN:ATIS_FLIGHT display all flights from [SL:FROMLOC.CITY_NAME toronto] to [SL:TOLOC.CITY_NAME san diego] on [SL:AIRLINE_NAME us air] stopping over in [SL:STOPLOC.CITY_NAME denver]]
show me the flights from philadelphia to dallas with one stop	[IN:ATIS_FLIGHT show me the flights from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME dallas] with [SL:FLIGHT_STOP one stop]]
i would like to find a flight from kansas city to salt lake city on delta and arriving at about 8 o'clock in the evening could you please tell me the aircraft and the flight number thank you	[IN:ATIS_FLIGHT i would like to find a flight from [SL:FROMLOC.CITY_NAME kansas city] to [SL:TOLOC.CITY_NAME salt lake city] on [SL:AIRLINE_NAME delta] and arriving at [SL:ARRIVE_TIME.TIME_RELATIVE about] [SL:ARRIVE_TIME.TIME 8 o'clock] in the [SL:ARRIVE_TIME.PERIOD_OF_DAY evening] could you please tell me the aircraft and the flight number thank you]
i need a nonstop flight from san diego to phoenix	[IN:ATIS_FLIGHT i need a [SL:FLIGHT_STOP nonstop] flight from [SL:FROMLOC.CITY_NAME san diego] to [SL:TOLOC.CITY_NAME phoenix]]
give me all the flights from new york to miami round trip	[IN:ATIS_FLIGHT give me all the flights from [SL:FROMLOC.CITY_NAME new york] to [SL:TOLOC.CITY_NAME miami] [SL:ROUND_TRIP round trip]]
what is the fare from san francisco to dallas fort worth on delta flight 852	[IN:ATIS_AIRFARE what is the fare from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME dallas fort worth] on [SL:AIRLINE_NAME delta] flight [SL:FLIGHT_NUMBER 852]]
what kind of airplanes are used by delta airlines flying between washington and denver	[IN:ATIS_AIRCRAFT what kind of airplanes are used by [SL:AIRLINE_NAME delta airlines] flying between [SL:FROMLOC.CITY_NAME washington] and [SL:TOLOC.CITY_NAME denver]]
what flights go from dallas to baltimore	[IN:ATIS_FLIGHT what flights go from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME baltimore]]
show flights from dallas to oakland	[IN:ATIS_FLIGHT show flights from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME oakland]]
shortest flight from boston to philadelphia	[IN:ATIS_FLIGHT [SL:FLIGHT_MOD shortest] flight from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME philadelphia]]
i need a flight from phoenix to detroit leaving monday evening	[IN:ATIS_FLIGHT i need a flight from [SL:FROMLOC.CITY_NAME phoenix] to [SL:TOLOC.CITY_NAME detroit] leaving [SL:DEPART_DATE.DAY_NAME monday] [SL:DEPART_TIME.PERIOD_OF_DAY evening]]
what airlines have flights from baltimore to seattle	[IN:ATIS_AIRLINE what airlines have flights from [SL:FROMLOC.CITY_NAME baltimore] to [SL:TOLOC.CITY_NAME seattle]]
tell me the last flight from atlanta to philadelphia	[IN:ATIS_FLIGHT tell me the [SL:FLIGHT_MOD last] flight from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME philadelphia]]
