utterance	output
我要听麦浚龙的歌	[IN:PLAYMUSIC 我要听[SL:SINGER_NAME 麦浚龙]的歌]
我听歌曲小水果。	[IN:PLAYMUSIC 我听歌曲[SL:SONG_NAME 小水果]。]
明天天气多少度	[IN:GETWEATHER [SL:DATE 明天]天气多少度]
播放入戏太深	[IN:PLAYMUSIC 播放[SL:SONG_NAME 入戏太深]]
唱个薛之谦的歌好么	[IN:PLAYMUSIC 唱个[SL:SINGER_NAME 薛之谦]的歌好么]
好吧  听张靓颖的歌	[IN:PLAYMUSIC 好吧  听[SL:SINGER_NAME 张靓颖]的歌]
播放燃烧我的卡路里	[IN:PLAYMUSIC 播放[SL:SONG_NAME 燃烧我的卡路里]]
我要听倩女幽魂	[IN:PLAYMUSIC 我要听[SL:SONG_NAME 倩女幽魂]]
我要听小画家这首歌。	[IN:PLAYMUSIC 我要听[SL:SONG_NAME 小画家]这首歌。]
播放韩国音乐	[IN:PLAYMUSIC 播放[SL:SONG_TYPE 韩国]音乐]
听三国小说	[IN:PLAYFMFICTION 听[SL:FICTION_TAG 三国]小说]
歌剧2	[IN:PLAYMUSIC [SL:SONG_TYPE 歌剧2]]
播放谭咏麟歌曲	[IN:PLAYMUSIC 播放[SL:SINGER_NAME 谭咏麟]歌曲]
唱个小芳。	[IN:PLAYMUSIC 唱个[SL:SONG_NAME 小芳]。]
我想听唱脸谱歌曲。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 唱脸谱]歌曲。]
我想听戚薇;袁成杰的外滩十八号	[IN:PLAYMUSIC 我想听戚薇;[SL:SINGER_NAME 袁成杰]的[SL:SONG_NAME 外滩十八号]]
我想听思念是一种病	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 思念是一种病]]
唱一首小苹果啊!	[IN:PLAYMUSIC 唱一首[SL:SONG_NAME 小苹果]啊!]
大悲咒	[IN:PLAYMUSIC [SL:SONG_NAME 大悲咒]]
你能唱一首青春修炼手册给我听吗？	[IN:PLAYMUSIC 你能唱一首[SL:SONG_NAME 青春修炼手册]给我听吗？]
晚秋	[IN:PLAYMUSIC [SL:SONG_NAME 晚秋]]
放手我是小毛驴这首歌	[IN:PLAYMUSIC 放手我是[SL:SONG_NAME 小毛驴]这首歌]
播放一起去郊游	[IN:PLAYMUSIC 播放[SL:SONG_NAME 一起去郊游]]
我想听神话这首歌。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 神话]这首歌。]
我想听兄弟。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 兄弟]。]
播放青春修炼手册	[IN:PLAYMUSIC 播放[SL:SONG_NAME 青春修炼手册]]
搞笑专辑	[IN:PLAYMUSIC [SL:ALBUM_NAME 搞笑]专辑]
唱洪湖水。	[IN:PLAYMUSIC 唱[SL:SONG_NAME 洪湖水]。]
唱一首老歌	[IN:PLAYMUSIC 唱一首[SL:SONG_TYPE 老歌]]
播放黑色毛衣	[IN:PLAYMUSIC 播放[SL:SONG_NAME 黑色毛衣]]
我想听想你们。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 想你们]。]
播放红昭愿	[IN:PLAYMUSIC 播放[SL:SONG_NAME 红昭愿]]
我想我想听世上只有妈妈好。	[IN:PLAYMUSIC 我想我想听[SL:SONG_NAME 世上只有妈妈好]。]
我想听海豚绘本系列	[IN:PLAYFMSTORY 我想听海豚[SL:STORY_TAG 绘本]系列]
唱一首ppt给我听	[IN:PLAYMUSIC 唱一首[SL:SONG_NAME ppt]给我听]
不是，这首歌是十一年。	[IN:PLAYMUSIC 不是，这首歌是[SL:SONG_NAME 十一年]。]
放一首江南STYLE	[IN:PLAYMUSIC 放一首[SL:SONG_NAME 江南STYLE]]
放一首符合我气质的歌	[IN:PLAYMUSIC 放一首符合我[SL:SONG_TYPE 气质]的歌]
我想听素颜这首歌曲。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 素颜]这首歌曲。]
我想听拔萝卜，哦。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 拔萝卜]，哦。]
我听听轻音乐。	[IN:PLAYMUSIC 我听听[SL:SONG_TYPE 轻音乐]。]
很,我想听女人花。	[IN:PLAYMUSIC 很,我想听[SL:SONG_NAME 女人花]。]
好吧可以唱首周杰伦的歌吗	[IN:PLAYMUSIC 好吧可以唱首[SL:SINGER_NAME 周杰伦]的歌吗]
唱歌 小酒窝	[IN:PLAYMUSIC 唱歌 [SL:SONG_NAME 小酒窝]]
我想听行星	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 行星]]
放网络歌曲	[IN:PLAYMUSIC 放[SL:SONG_TYPE 网络]歌曲]
周杰伦所有的歌	[IN:PLAYMUSIC [SL:SINGER_NAME 周杰伦]所有的歌]
播回家	[IN:PLAYMUSIC 播[SL:SONG_NAME 回家]]
我想听卢焱的流浪	[IN:PLAYMUSIC 我想听[SL:SINGER_NAME 卢焱]的[SL:SONG_NAME 流浪]]
呜呜，我要我，我要，我要听下雪的季节这首歌。	[IN:PLAYMUSIC 呜呜，我要我，我要，我要听[SL:SONG_NAME 下雪的季节]这首歌。]
我要听意见。	[IN:PLAYMUSIC 我要听[SL:SONG_NAME 意见]。]
我要听说唱脸谱。	[IN:PLAYMUSIC 我要听[SL:SONG_NAME 说唱脸谱]。]
歌曲江湖	[IN:PLAYMUSIC 歌曲[SL:SONG_NAME 江湖]]
今天天气好吗	[IN:GETWEATHER [SL:DATE 今天]天气好吗]
播放红楼梦	[IN:PLAYFMFICTION 播放[SL:FICTION_NAME 红楼梦]]
那你给我,唱一首小白杨。	[IN:PLAYMUSIC 那你给我,唱一首[SL:SONG_NAME 小白杨]。]
北京的天气怎么样	[IN:GETWEATHER [SL:LOCATION 北京]的天气怎么样]
唱春天里	[IN:PLAYMUSIC 唱[SL:SONG_NAME 春天里]]
为我点播一首时间煮雨。	[IN:PLAYMUSIC 为我点播一首[SL:SONG_NAME 时间煮雨]。]
来首蓝精灵。	[IN:PLAYMUSIC 来首[SL:SONG_NAME 蓝精灵]。]
再来一首郑源的	[IN:PLAYMUSIC 再来一首[SL:SINGER_NAME 郑源]的]
我要听大陆的歌。	[IN:PLAYMUSIC 我要听[SL:SONG_TYPE 大陆]的歌。]
我想听，老男孩这首歌。	[IN:PLAYMUSIC 我想听，[SL:SONG_NAME 老男孩]这首歌。]
三天三夜	[IN:PLAYMUSIC [SL:SONG_NAME 三天三夜]]
播放体面	[IN:PLAYMUSIC 播放[SL:SONG_NAME 体面]]
我想听，寂寞坠落这首歌。	[IN:PLAYMUSIC 我想听，[SL:SONG_NAME 寂寞坠落]这首歌。]
我想听一人我六神无主。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 一人我六神无主]。]
来段轻音乐	[IN:PLAYMUSIC 来段[SL:SONG_TYPE 轻音乐]]
你给我唱歌，唱七友	[IN:PLAYMUSIC 你给我唱歌，唱[SL:SONG_NAME 七友]]
播放明天的天气预报	[IN:GETWEATHER 播放[SL:DATE 明天]的天气预报]
来一首大家一起来	[IN:PLAYMUSIC 来一首[SL:SONG_NAME 大家一起来]]
悠悠的唱着	[IN:CHAT 悠悠的唱着]
请播放蔡琴的歌	[IN:PLAYMUSIC 请播放[SL:SINGER_NAME 蔡琴]的歌]
你好，来一首小苹果。	[IN:PLAYMUSIC 你好，来一首[SL:SONG_NAME 小苹果]。]
那英	[IN:PLAYMUSIC [SL:SINGER_NAME 那英]]
我要听舍不得。	[IN:PLAYMUSIC 我要听[SL:SONG_NAME 舍不得]。]
你们俩给我听听借口。	[IN:PLAYMUSIC 你们俩给我听听[SL:SONG_NAME 借口]。]
播放音乐东西	[IN:PLAYMUSIC 播放音乐[SL:SONG_NAME 东西]]
唱一首黄家驹的海阔天空！	[IN:PLAYMUSIC 唱一首[SL:SINGER_NAME 黄家驹]的[SL:SONG_NAME 海阔天空]！]
唱个数鸭子	[IN:PLAYMUSIC 唱个[SL:SONG_NAME 数鸭子]]
如懿传	[IN:PLAYMUSIC [SL:MOVIE_NAME 如懿传]]
播放棒棒棒	[IN:PLAYMUSIC 播放[SL:SONG_NAME 棒棒棒]]
我要听网红歌曲	[IN:PLAYMUSIC 我要听[SL:SONG_TYPE 网红]歌曲]
儿童故事	[IN:PLAYFMSTORY [SL:STORY_TAG 儿童]故事]
请播放远走高飞	[IN:PLAYMUSIC 请播放[SL:SONG_NAME 远走高飞]]
播放南方姑娘	[IN:PLAYMUSIC 播放[SL:SONG_NAME 南方姑娘]]
我想听咆哮。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 咆哮]。]
播放啦啦	[IN:PLAYMUSIC 播放[SL:SONG_NAME 啦啦]]
恋爱循环	[IN:PLAYMUSIC [SL:SONG_NAME 恋爱循环]]
放首心太软	[IN:PLAYMUSIC 放首[SL:SONG_NAME 心太软]]
来首邓丽君的	[IN:PLAYMUSIC 来首[SL:SINGER_NAME 邓丽君]的]
我要听爱你一万年	[IN:PLAYMUSIC 我要听[SL:SONG_NAME 爱你一万年]]
兄弟抱一下	[IN:PLAYMUSIC [SL:SONG_NAME 兄弟抱一下]]
提醒我起床	[IN:REMIND 提醒我[SL:EVENT 起床]]
放首演员	[IN:PLAYMUSIC 放首[SL:SONG_NAME 演员]]
我想听卓玛这首歌。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 卓玛]这首歌。]
我想听倒数	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 倒数]]
降央卓玛的歌曲	[IN:PLAYMUSIC [SL:SINGER_NAME 降央卓玛]的歌曲]
我想听着魔这首歌。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 着魔]这首歌。]
放一首《母亲》	[IN:PLAYMUSIC 放一首《[SL:SONG_NAME 母亲]》]
朗读三字经	[IN:PLAYPOEM 朗读[SL:POEM_NAME 三字经]]
我想听歌曲兔子舞。	[IN:PLAYMUSIC 我想听歌曲[SL:SONG_NAME 兔子舞]。]
祁隆的歌	[IN:PLAYMUSIC [SL:SINGER_NAME 祁隆]的歌]
播放纤夫的爱	[IN:PLAYMUSIC 播放[SL:SONG_NAME 纤夫的爱]]
我要听徐秉龙的歌	[IN:PLAYMUSIC 我要听[SL:SINGER_NAME 徐秉龙]的歌]
我要听米小圈上学记一二三年级	[IN:PLAYFMSTORY 我要听[SL:STORY_NAME 米小圈上学记][SL:STORY_TAG 一二三年级]]
那边要多唱一首,流行歌曲吧!	[IN:PLAYMUSIC 那边要多唱一首,[SL:SONG_TYPE 流行歌曲]吧!]
知否知否。	[IN:PLAYMUSIC [SL:SONG_NAME 知否知否]。]
播放吃鸡	[IN:PLAYMUSIC 播放[SL:SONG_NAME 吃鸡]]
我想听陈瑞的歌曲	[IN:PLAYMUSIC 我想听[SL:SINGER_NAME 陈瑞]的歌曲]
我想听搞笑小说	[IN:PLAYFMFICTION 我想听[SL:FICTION_TAG 搞笑]小说]
快乐小猪	[IN:PLAYMUSIC [SL:SONG_NAME 快乐小猪]]
播放红尘来去一场梦	[IN:PLAYMUSIC 播放[SL:SONG_NAME 红尘来去一场梦]]
播放凡人修仙传	[IN:PLAYFMFICTION 播放[SL:FICTION_NAME 凡人修仙传]]
放松世上只有妈妈好这首歌给我听。	[IN:PLAYMUSIC 放松[SL:SONG_NAME 世上只有妈妈好]这首歌给我听。]
十面埋伏	[IN:PLAYMUSIC [SL:SONG_NAME 十面埋伏]]
我要听小苹果的歌曲。	[IN:PLAYMUSIC 我要听[SL:SONG_NAME 小苹果]的歌曲。]
高山流水。	[IN:PLAYMUSIC [SL:SONG_NAME 高山流水]。]
给我唱首歌,小兔子乖乖。	[IN:PLAYMUSIC 给我唱首歌,[SL:SONG_NAME 小兔子乖乖]。]
歌名喜欢你	[IN:PLAYMUSIC 歌名[SL:SONG_NAME 喜欢你]]
小欧，我想听龙舌兰。	[IN:PLAYMUSIC 小欧，我想听[SL:SONG_NAME 龙舌兰]。]
请给我一首歌的时间	[IN:PLAYMUSIC [SL:SONG_NAME 请给我一首歌的时间]]
我想听宠爱这首。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 宠爱]这首。]
费玉清的歌	[IN:PLAYMUSIC [SL:SINGER_NAME 费玉清]的歌]
我想听陈奕迅的浮夸	[IN:PLAYMUSIC 我想听[SL:SINGER_NAME 陈奕迅]的[SL:SONG_NAME 浮夸]]
播放成都	[IN:PLAYMUSIC 播放[SL:SONG_NAME 成都]]
搜索歌曲，女皇。	[IN:PLAYMUSIC 搜索歌曲，[SL:SONG_NAME 女皇]。]
薛之谦的歌啊	[IN:PLAYMUSIC [SL:SINGER_NAME 薛之谦]的歌啊]
山路十八弯	[IN:PLAYMUSIC [SL:SONG_NAME 山路十八弯]]
来一首，等你等了那么久。	[IN:PLAYMUSIC 来一首，[SL:SONG_NAME 等你等了那么久]。]
唱一首广东爱情故事	[IN:PLAYMUSIC 唱一首[SL:SONG_NAME 广东爱情故事]]
给我祝福宝宝睡的歌曲。	[IN:PLAYMUSIC 给我[SL:SONG_NAME 祝福宝宝睡]的歌曲。]
我想听歌曲宠爱。	[IN:PLAYMUSIC 我想听歌曲[SL:SONG_NAME 宠爱]。]
唱不能说的秘密	[IN:PLAYMUSIC 唱[SL:SONG_NAME 不能说的秘密]]
帮我播放一首汪峰的歌	[IN:PLAYMUSIC 帮我播放一首[SL:SINGER_NAME 汪峰]的歌]
来一首千古	[IN:PLAYMUSIC 来一首[SL:SONG_NAME 千古]]
一壶老酒	[IN:PLAYMUSIC [SL:SONG_NAME 一壶老酒]]
杨钰莹的歌	[IN:PLAYMUSIC [SL:SINGER_NAME 杨钰莹]的歌]
我想听让我们荡起双桨。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 让我们荡起双桨]。]
歌曲小幸运	[IN:PLAYMUSIC 歌曲[SL:SONG_NAME 小幸运]]
生僻字	[IN:PLAYMUSIC [SL:SONG_NAME 生僻字]]
我想听金志文的莽荒	[IN:PLAYMUSIC 我想听[SL:SINGER_NAME 金志文]的[SL:SONG_NAME 莽荒]]
播放郭德纲的行李牙套	[IN:PLAYFMCROSSTALK 播放[SL:CROSSTALK_NAME 郭德纲]的行李牙套]
我不喜欢听周杰伦的歌	[IN:CONTROLSYSTEM 我不喜欢听[SL:SINGER_NAME 周杰伦]的歌]
帮我搜索一下徐良唱的歌	[IN:PLAYMUSIC 帮我搜索一下[SL:SINGER_NAME 徐良]唱的歌]
帮我点一首两只老虎	[IN:PLAYMUSIC 帮我点一首[SL:SONG_NAME 两只老虎]]
播放一首雪绒花	[IN:PLAYMUSIC 播放一首[SL:SONG_NAME 雪绒花]]
听你唱童话	[IN:PLAYMUSIC 听你唱[SL:SONG_NAME 童话]]
我要听汪苏泷的歌	[IN:PLAYMUSIC 我要听[SL:SINGER_NAME 汪苏泷]的歌]
我想听超级飞侠的故事	[IN:PLAYFMSTORY 我想听[SL:STORY_NAME 超级飞侠]的故事]
给我放一首红豆	[IN:PLAYMUSIC 给我放一首[SL:SONG_NAME 红豆]]
我想听小三的歌。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 小三]的歌。]
唱小酒窝来听	[IN:PLAYMUSIC 唱[SL:SONG_NAME 小酒窝]来听]
二胡笛子音乐。	[IN:PLAYMUSIC 二胡[SL:SONG_TYPE 笛子]音乐。]
播放太阳出来了	[IN:PLAYMUSIC 播放[SL:SONG_NAME 太阳出来了]]
我想听勇敢这一首歌。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 勇敢]这一首歌。]
播放粤剧	[IN:PLAYMUSIC 播放[SL:SONG_TYPE 粤剧]]
帮我播放沙漠骆驼	[IN:PLAYMUSIC 帮我播放[SL:SONG_NAME 沙漠骆驼]]
背一首古诗	[IN:PLAYPOEM 背一首[SL:POEM_TAG 古诗]]
歌曲小兔子乖乖，那。	[IN:PLAYMUSIC 歌曲[SL:SONG_NAME 小兔子乖乖]，那。]
歌曲有何不可？	[IN:PLAYMUSIC 歌曲[SL:SONG_NAME 有何不可]？]
请放一首小苹果	[IN:PLAYMUSIC 请放一首[SL:SONG_NAME 小苹果]]
播放王菲的心经	[IN:PLAYMUSIC 播放[SL:SINGER_NAME 王菲]的[SL:SONG_NAME 心经]]
我要听张镐哲的歌	[IN:PLAYMUSIC 我要听[SL:SINGER_NAME 张镐哲]的歌]
帮我看下明天的天气	[IN:GETWEATHER 帮我看下[SL:DATE 明天]的天气]
我要听抖音	[IN:PLAYMUSIC 我要听[SL:SONG_TYPE 抖音]]
会唱周杰伦的歌么？	[IN:PLAYMUSIC 会唱[SL:SINGER_NAME 周杰伦]的歌么？]
唱一首学习雷锋好榜样。	[IN:PLAYMUSIC 唱一首[SL:SONG_NAME 学习雷锋好榜样]。]
来一首刚好遇见你。	[IN:PLAYMUSIC 来一首[SL:SONG_NAME 刚好遇见你]。]
我要听只有山歌敬亲人。	[IN:PLAYMUSIC 我要听[SL:SONG_NAME 只有山歌敬亲人]。]
播放刀山火海	[IN:PLAYMUSIC 播放[SL:SONG_NAME 刀山火海]]
唱一首郑源的歌曲	[IN:PLAYMUSIC 唱一首[SL:SINGER_NAME 郑源]的歌曲]
我想听静夜思	[IN:PLAYPOEM 我想听[SL:POEM_NAME 静夜思]]
播放活着	[IN:PLAYMUSIC 播放[SL:SONG_NAME 活着]]
播放，清晨。	[IN:PLAYMUSIC 播放，[SL:SONG_NAME 清晨]。]
我想听行者	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 行者]]
咏鹅	[IN:PLAYPOEM [SL:POEM_NAME 咏鹅]]
播放一首宠爱。	[IN:PLAYMUSIC 播放一首[SL:SONG_NAME 宠爱]。]
播放天边	[IN:PLAYMUSIC 播放[SL:SONG_NAME 天边]]
播放梦驼铃	[IN:PLAYMUSIC 播放[SL:SONG_NAME 梦驼铃]]
播点轻音乐	[IN:PLAYMUSIC 播点[SL:SONG_TYPE 轻音乐]]
你怎么不说话呀	[IN:CHAT 你怎么不说话呀]
那你唱，世上只有妈妈好。	[IN:PLAYMUSIC 那你唱，[SL:SONG_NAME 世上只有妈妈好]。]
拍手歌	[IN:PLAYMUSIC [SL:SONG_NAME 拍手歌]]
我要听河图的歌	[IN:PLAYMUSIC 我要听[SL:SINGER_NAME 河图]的歌]
今天有没有雨	[IN:GETWEATHER [SL:DATE 今天]有没有雨]
给我发一个张杰的歌。	[IN:PLAYMUSIC 给我发一个[SL:SINGER_NAME 张杰]的歌。]
我要听小臭臭的歌	[IN:PLAYMUSIC 我要听[SL:SINGER_NAME 小臭臭]的歌]
我想听聪明的顺溜	[IN:PLAYMUSIC 我想听[SL:MOVIE_NAME 聪明的顺溜]]
播放轻音乐歌曲	[IN:PLAYMUSIC 播放[SL:SONG_TYPE 轻音乐]歌曲]
月亮之上	[IN:PLAYMUSIC [SL:SONG_NAME 月亮之上]]
播放一首清风徐来	[IN:PLAYMUSIC 播放一首[SL:SONG_NAME 清风徐来]]
唱首田馥甄的歌	[IN:PLAYMUSIC 唱首[SL:SINGER_NAME 田馥甄]的歌]
我想听爱你情歌。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 爱你情歌]。]
快的歌	[IN:PLAYMUSIC 快的歌]
来段易中天的品三国	[IN:PLAYFMFICTION 来段[SL:AUTHOR_NAME 易中天]的[SL:FICTION_NAME 品三国]]
你唱海阔天空	[IN:PLAYMUSIC 你唱[SL:SONG_NAME 海阔天空]]
给我播放一首数鸭子	[IN:PLAYMUSIC 给我播放一首[SL:SONG_NAME 数鸭子]]
张惠妹的听海	[IN:PLAYMUSIC [SL:SINGER_NAME 张惠妹]的[SL:SONG_NAME 听海]]
要听忘情水。	[IN:PLAYMUSIC 要听[SL:SONG_NAME 忘情水]。]
我想,听黑猫警长的歌。	[IN:PLAYMUSIC 我想,听[SL:SONG_NAME 黑猫警长]的歌。]
播放歌曲朋友的酒。	[IN:PLAYMUSIC 播放歌曲[SL:SONG_NAME 朋友的酒]。]
搜索歌曲，北京欢迎你。	[IN:PLAYMUSIC 搜索歌曲，[SL:SONG_NAME 北京欢迎你]。]
我想听一万个舍不得。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 一万个舍不得]。]
我想听张靓颖的如果这就是爱情	[IN:PLAYMUSIC 我想听[SL:SINGER_NAME 张靓颖]的[SL:SONG_NAME 如果这就是爱情]]
播放少年	[IN:PLAYMUSIC 播放[SL:SONG_NAME 少年]]
我想听鹿先森乐队的春风十里	[IN:PLAYMUSIC 我想听[SL:SINGER_NAME 鹿先森乐队]的[SL:SONG_NAME 春风十里]]
我要听语文	[IN:PLAYFMSTORY 我要听[SL:STORY_TAG 语文]]
我想听星星泪这首歌。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 星星泪]这首歌。]
我想听一首儿歌	[IN:PLAYMUSIC 我想听一首[SL:SONG_TYPE 儿歌]]
我要听薛之谦，张婉清的歌	[IN:PLAYMUSIC 我要听薛之谦，[SL:SINGER_NAME 张婉清]的歌]
放首小苹果的歌听一下。	[IN:PLAYMUSIC 放首[SL:SONG_NAME 小苹果]的歌听一下。]
我想听听太远。	[IN:PLAYMUSIC 我想听听[SL:SONG_NAME 太远]。]
放手薛之谦的歌。	[IN:PLAYMUSIC [SL:SONG_NAME 放手][SL:SINGER_NAME 薛之谦]的歌。]
来一首许嵩的歌	[IN:PLAYMUSIC 来一首[SL:SINGER_NAME 许嵩]的歌]
明天的天气预报	[IN:GETWEATHER [SL:DATE 明天]的天气预报]
来首儿歌听听	[IN:PLAYMUSIC 来首[SL:SONG_TYPE 儿歌]听听]
唱一首小城故事。	[IN:PLAYMUSIC 唱一首[SL:SONG_NAME 小城故事]。]
播放沙漠骆驼	[IN:PLAYMUSIC 播放[SL:SONG_NAME 沙漠骆驼]]
我想听我们结婚吧！	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 我们结婚吧]！]
我想听爸爸去哪儿这首歌。	[IN:PLAYMUSIC 我想听[SL:ALBUM_NAME 爸爸去哪儿]这首歌。]
我想听十年。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 十年]。]
我想听谢春花的只道寻常	[IN:PLAYMUSIC 我想听[SL:SINGER_NAME 谢春花]的[SL:SONG_NAME 只道寻常]]
周杰伦的稻香	[IN:PLAYMUSIC [SL:SINGER_NAME 周杰伦]的[SL:SONG_NAME 稻香]]
讲个童话故事	[IN:PLAYFMSTORY 讲个[SL:STORY_TAG 童话]故事]
唱张国荣的	[IN:PLAYMUSIC 唱[SL:SINGER_NAME 张国荣]的]
明天适合穿什么衣服	[IN:GETWEATHER [SL:DATE 明天]适合穿什么衣服]
唱个周杰伦的吧	[IN:PLAYMUSIC 唱个[SL:SINGER_NAME 周杰伦]的吧]
放一首萨克斯	[IN:PLAYMUSIC 放一首[SL:SONG_TYPE 萨克斯]]
播放爱我中华	[IN:PLAYMUSIC 播放[SL:SONG_NAME 爱我中华]]
点歌 深海少女	[IN:PLAYMUSIC 点歌 [SL:SONG_NAME 深海少女]]
葫芦娃歌曲。	[IN:PLAYMUSIC [SL:SONG_NAME 葫芦娃]歌曲。]
播放歌曲三十八度六	[IN:PLAYMUSIC 播放歌曲[SL:SONG_NAME 三十八度六]]
踏浪	[IN:PLAYMUSIC [SL:SONG_NAME 踏浪]]
河南戏	[IN:CHAT [SL:SONG_TYPE 河南戏]]
播放歌曲水手。	[IN:PLAYMUSIC 播放歌曲[SL:SONG_NAME 水手]。]
我要听江湖。	[IN:PLAYMUSIC 我要听[SL:SONG_NAME 江湖]。]
你喜欢周柏豪的什么歌	[IN:CHAT 你喜欢[SL:SINGER_NAME 周柏豪]的什么歌]
我想听首歌，我不知道！	[IN:PLAYMUSIC 我想听首歌，[SL:SONG_NAME 我不知道]！]
我想听独上西楼	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 独上西楼]]
青春修炼手册的歌曲。	[IN:PLAYMUSIC [SL:SONG_NAME 青春修炼手册]的歌曲。]
明天重庆的天气怎么样	[IN:GETWEATHER [SL:DATE 明天][SL:LOCATION 重庆]的天气怎么样]
播放许嵩的等到烟火清凉	[IN:PLAYMUSIC 播放[SL:SINGER_NAME 许嵩]的[SL:SONG_NAME 等到烟火清凉]]
播放对你爱不完	[IN:PLAYMUSIC 播放[SL:SONG_NAME 对你爱不完]]
唱一首安眠曲	[IN:PLAYMUSIC 唱一首[SL:SONG_NAME 安眠曲]]
东北歌	[IN:PLAYMUSIC [SL:SONG_TYPE 东北]歌]
播放老歌	[IN:PLAYMUSIC 播放[SL:SONG_TYPE 老歌]]
放一首有可能的夜晚	[IN:PLAYMUSIC 放一首[SL:SONG_NAME 有可能的夜晚]]
儿歌小星星	[IN:PLAYMUSIC [SL:SONG_TYPE 儿歌][SL:SONG_NAME 小星星]]
半小时后叫我	[IN:REMIND [SL:DATE 半小时]后叫我]
现在外面多少度	[IN:GETWEATHER [SL:DATE 现在]外面多少度]
我要听童话故事	[IN:PLAYFMSTORY 我要听[SL:STORY_TAG 童话]故事]
唱新闻	[IN:PLAYMUSIC 唱[SL:SONG_NAME 新闻]]
我想听音乐，我想听小苹果的歌。	[IN:PLAYMUSIC 我想听音乐，我想听[SL:SONG_NAME 小苹果]的歌。]
我想听王菲的传奇	[IN:PLAYMUSIC 我想听[SL:SINGER_NAME 王菲]的[SL:SONG_NAME 传奇]]
小薇播放英雄交响曲	[IN:PLAYMUSIC 小薇播放[SL:SONG_NAME 英雄交响曲]]
爱的声音	[IN:PLAYMUSIC [SL:SONG_NAME 爱的声音]]
放一些戏曲	[IN:PLAYMUSIC 放一些[SL:SONG_TYPE 戏曲]]
嗯那个	[IN:CHAT 嗯那个]
唱歌 全球变冷	[IN:PLAYMUSIC 唱歌 [SL:SONG_NAME 全球变冷]]
明天天气好吗	[IN:GETWEATHER [SL:DATE 明天]天气好吗]
笑看风云	[IN:PLAYMUSIC [SL:SONG_NAME 笑看风云]]
我想听小毛驴。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 小毛驴]。]
来首歌听听我是否在你心中	[IN:PLAYMUSIC 来首歌听听[SL:SONG_NAME 我是否在你心中]]
夜莺	[IN:PLAYFMSTORY [SL:STORY_NAME 夜莺]]
播放那英的歌	[IN:PLAYMUSIC 播放[SL:SINGER_NAME 那英]的歌]
放首刘德华的歌听。	[IN:PLAYMUSIC 放首[SL:SINGER_NAME 刘德华]的歌听。]
现在多少度	[IN:GETWEATHER [SL:DATE 现在]多少度]
唱一首鹿晗的	[IN:PLAYMUSIC 唱一首[SL:SINGER_NAME 鹿晗]的]
放男男女女	[IN:PLAYMUSIC 放[SL:SONG_NAME 男男女女]]
悯农	[IN:PLAYPOEM [SL:POEM_NAME 悯农]]
歌曲名是你。	[IN:PLAYMUSIC 歌曲名是你。]
歌曲神话。	[IN:PLAYMUSIC 歌曲[SL:SONG_NAME 神话]。]
小虎队的来一首	[IN:PLAYMUSIC [SL:SINGER_NAME 小虎队]的来一首]
我只喜欢纯音乐	[IN:PLAYMUSIC 我只喜欢[SL:SONG_TYPE 纯音乐]]
故事西游记	[IN:PLAYFMSTORY 故事[SL:STORY_NAME 西游记]]
王蓉的小鸡小鸡。	[IN:PLAYMUSIC [SL:SINGER_NAME 王蓉]的[SL:SONG_NAME 小鸡小鸡]。]
电音？	[IN:PLAYMUSIC [SL:SONG_TYPE 电音]？]
我想听王俊凯唱歌	[IN:PLAYMUSIC 我想听[SL:SINGER_NAME 王俊凯]唱歌]
一，来首车站。	[IN:PLAYMUSIC 一，来首[SL:SONG_NAME 车站]。]
我要听洗澡歌	[IN:PLAYMUSIC 我要听[SL:SONG_NAME 洗澡歌]]
放刘德华的歌	[IN:PLAYMUSIC 放[SL:SINGER_NAME 刘德华]的歌]
我想听逆战这首歌。	[IN:PLAYMUSIC 我想听[SL:SONG_NAME 逆战]这首歌。]
霍尊的歌	[IN:PLAYMUSIC [SL:SINGER_NAME 霍尊]的歌]
